"Gene.ID"	"EC"	"HIP"	"MTG"	"PC"	"SFG"	"VCX"
525	0.943563574	0.921287343	0.856491555	0.371777237	0.919786717	0.303280912
526	1.161032047	2.916610802	7.610938556	4.141611976	2.012838617	2.390524266
527	4.780803598	1.786669123	1.616939914	1.133913886	2.087169794	1.309639866
528	2.144388231	2.789738856	3.901325168	3.343047737	0.933457983	1.588119634
529	3.341069662	3.587481475	8.261864972	4.404463367	0.35006744	2.303028777
533	3.199720035	3.374181768	4.684769774	3.624341399	0.332417117	1.484074143
534	3.939856364	2.059172666	6.462779504	3.269424587	3.143203504	1.45350388
535	4.154500259	1.36345087	2.998532971	1.97404821	2.785634048	0.538799194
537	1.094555823	3.513331456	4.347018495	2.809044275	1.412795268	1.122240965
538	0.460915818	2.83346511	0.630686533	2.132396335	1.114257195	0.161796641
539	1.536562063	4.472380262	5.864134004	6.877931494	1.298028363	2.038694214
540	1.658493712	1.221629055	0.149380039	1.069527877	1.317204489	0.068990997
545	0.252514786	3.150540878	2.695800336	2.909945783	2.188375531	2.259597593
546	3.401563996	5.782451864	6.663078846	4.56425746	3.589575801	1.231564359
547	3.905794895	5.806557862	2.04035512	0.438674281	2.608955555	0.639373245
549	0.660676463	2.003229589	2.963226573	2.653369887	0.513437592	1.610310686
550	4.132599137	1.240080733	0.447520579	0.118417635	1.885711315	0.209400637
551	1.12261223	0.021176965	2.548172107	0.08460332	0.190532336	0.219565409
552	0.408441208	1.179900919	2.055504297	0.671828893	0.508112505	1.114341384
553	1.537674536	0.307238883	0.377503736	0.111747393	0.096186818	0.025646489
554	3.081067787	1.197170023	1.161511299	0.917796185	1.911646853	0.813344098
558	2.035512734	0.104800984	2.139618505	0.858589652	1.987395306	1.296632648
563	0.869853282	0.231043377	3.222599807	0.601556571	0.38348735	1.450106491
566	1.73152504	0.850341745	0.741821387	1.499157328	0.592151665	1.802907677
567	3.778391493	2.458555878	5.087737291	3.676292854	2.173516211	1.700073319
570	0.95182045	0.853670706	1.757750822	0.30120913	0.751535567	1.281458498
571	0.883037924	2.777246856	1.447216023	0.374167222	1.31431439	0.700737793
572	7.155180775	0.596714668	0.877366927	2.289561146	1.178321749	0.17761402
573	0.991832448	2.597584283	0.290578845	1.914013422	0.137304331	0.358506805
574	0.701590097	0.431252853	0.805419973	0.372264058	0.91857641	1.222708953
575	3.929641351	0.153396542	0.40201578	0.130905884	0.253004244	0.253367568
576	5.555976446	0.084512495	0.142845469	0.688108535	0.201822181	1.032064887
577	0.215035195	5.822570806	4.911276103	2.715501388	2.436129334	1.708259296
578	0.696130993	0.11298377	1.96939948	0.160454181	0.314246216	0.183729669
579	0.478541927	0.327837009	0.217965631	0.343387527	0.144734743	0.717714679
580	0.041484872	0.726898419	1.609225902	0.560061477	1.342820765	0.215944656
581	3.48167045	1.328318252	0.391908312	0.372216126	1.962798033	0.811601721
582	0.788885615	0.3152796	0.339779307	1.978038303	1.390444225	1.119604107
583	1.4925626	1.995281601	0.590132317	3.113455816	0.928450327	0.295500321
585	0.245443614	2.985686233	4.160740916	1.199290274	1.809775778	0.903904268
586	0.502271901	6.058940043	2.668548967	3.265327339	1.441369357	2.590996898
587	1.325547134	0.967639755	2.883000299	1.661744702	1.958975508	0.678419569
590	4.108769019	0.01226871	1.964980537	1.707414759	0.702199942	0.09044583
593	5.450731679	0.203111565	0.227421397	0.113904712	0.788358088	0.445775876
594	0.64954051	0.824800682	1.819783601	1.520219235	0.463168375	1.916237354
595	1.363688695	0.526623895	3.277860064	0.300965385	1.016591359	0.170757542
596	3.602919604	1.582136286	5.079578619	0.839863202	3.000119405	1.156860508
597	2.294966297	0.522696049	1.209395884	0.542085909	0.184432891	0.359889945
598	2.580407621	1.006764162	1.863004436	0.577566887	1.058478276	0.586119651
599	0.055341981	0.643206988	3.081337592	3.442406631	0.690211371	0.890940996
602	0.995529881	0.279372983	2.043551252	0.741155243	1.254496516	1.551159983
604	6.018238045	2.239984357	6.225987698	2.066871744	2.893196437	1.910710316
605	2.574842212	6.128371082	1.660464477	2.829753716	0.898992982	0.818353934
606	1.488617387	0.143422052	0.561614002	0.829609556	0.316383105	0.118567153
607	0.471791085	0.464164894	0.01249655	0.653445616	0.011071635	0.01208373
608	0.104109458	0.60432917	1.030317333	0.414288373	0.719045572	0.20366227
610	3.583730294	0.509603844	0.279030011	1.765956948	0.756591465	1.682927148
611	0.56704353	0.111798958	0.767118137	0.292857513	0.966489806	0.060912461
613	1.645108654	3.027012861	4.224110664	1.274311617	1.508588879	0.635650147
617	5.119636534	1.591090738	3.356306017	0.618698839	0.006080967	0.805589777
622	6.192544015	1.468333071	3.553534034	1.372215135	1.472873639	1.324523706
623	1.771333648	0.151610788	0.038490718	0.903757627	0.11729383	0.290362873
624	0.479993432	1.715865995	0.048481445	0.358532488	0.320465215	1.809927331
627	1.007683016	1.418110819	1.232179218	1.667659367	2.442902502	1.1751853
629	2.593652184	0.56831356	1.14300611	0.871280822	0.609915631	0.117084771
631	1.723713829	1.119214172	1.904648914	1.228084257	1.076603398	1.277876889
632	1.737306922	0.113547999	0.779516871	0.034565905	0.032005068	0.51169117
633	0.174417191	1.696984165	4.577453641	3.656578955	4.775323026	1.357197272
634	0.584393485	1.095831898	1.079221713	0.511852775	1.316327199	0.887552609
635	0.429456022	1.346549498	0.442774167	0.654096845	0.547097535	0.297363511
636	3.607015374	5.919752789	5.516997971	1.930741169	1.513196834	2.546525619
637	1.712945732	0.635838354	3.186393415	3.19526867	1.313903343	0.552291118
638	0.525441868	1.849769594	0.226443713	0.94969262	0.174737002	0.093253816
639	0.748458462	1.019017783	0.380912592	0.634184824	0.140998886	0.56852343
640	1.985041175	1.194052151	1.928067784	0.942016157	0.729559312	0.431343995
641	0.431314183	1.25502492	0.711525703	0.34369434	0.882151079	0.590864085
642	0.3220323	0.72674684	0.451184282	1.013341356	1.711001767	1.878319771
643	2.405240386	1.616130549	0.75947689	1.046704526	0.649855301	0.639939471
644	2.738328673	2.382457931	6.476456094	6.003100658	2.157583995	4.615251664
645	4.542563443	4.873814175	0.899845877	2.794866063	0.528545961	1.578320815
646	0.224371922	1.972604731	0.64214677	0.462707452	0.473065907	0.573013131
648	2.787898191	0.775771284	2.487525689	0.474136342	1.104285387	0.097497822
649	1.112730656	1.341543922	1.769534172	2.140089052	0.701999939	2.577157844
650	1.218988623	1.875214244	1.506229318	0.571058262	0.179152239	1.187145323
651	0.589895544	0.260565926	0.825087093	0.375426318	0.007645497	0.74284708
652	0.924861638	0.029817623	0.935697561	1.476384645	0.93643077	2.149420983
653	0.376892769	1.387227222	0.728007463	1.193451689	0.208250969	0.984982177
654	0.787356465	1.210669253	1.784922371	0.516918368	0.752394356	0.26272151
655	4.966316923	1.463388827	5.914608355	1.166498591	3.88671054	1.842465908
656	1.208278764	0.754354299	0.940903442	1.841185284	1.018909342	1.582106158
657	0.895875464	0.85002966	4.709374342	2.548533476	1.012714405	1.218520833
658	0.597620746	0.377064415	0.025337811	0.942158642	0.008434675	0.113089054
659	0.979605357	2.626801459	3.988199762	2.762876263	1.654063128	2.949746177
660	0.291329174	0.261144022	0.14211635	0.197850725	0.5024557	0.257518469
661	2.405668989	0.525461658	0.330515257	0.151249041	1.065648536	0.669440307
662	0.743807571	3.418145954	3.771899879	2.967599257	1.490089656	1.145709671
663	2.76230238	2.138203118	0.657923137	0.92087273	0.542815074	0.20464436
664	4.176401571	1.729683564	2.101436001	1.904742484	0.308919351	0.437499006
665	0.445259373	3.888823909	1.724393862	3.853990311	0.653540518	1.433324211
666	1.055238856	0.646601025	2.43265498	0.87231883	2.855179172	1.585317863
667	4.540940057	3.806984589	1.843771793	1.916953796	1.199062818	1.372133369
668	0.23821688	0.159168338	1.441837623	0.066075729	1.227531264	0.264855125
669	0.315003506	0.979221566	0.022070958	2.064333822	2.987134075	1.447530889
670	2.773428141	0.818063205	0.128205732	1.599936544	0.198900404	0.738242646
671	0.147595232	0.920963557	0.717885615	0.666994662	0.669219578	1.099553795
672	0.331114989	1.905573036	4.989376258	1.244066176	0.073510429	0.760471896
673	2.672112611	0.608953093	0.610926374	0.250974645	1.343479173	0.413040415
675	1.939365172	0.697961056	2.377552307	1.956595164	0.152419078	0.103201946
677	3.224205164	2.095695351	7.675571903	1.964772455	8.036299782	1.658493737
678	4.570334966	0.567011495	4.797296481	1.052466424	4.76564345	1.874271042
680	1.294312208	0.549619638	0.264221671	3.018271069	0.158620648	1.253512823
682	2.253158444	0.660059712	1.194799188	0.181928114	0.405565591	0.686793503
683	0.731208029	0.799909239	1.475080699	0.223431453	0.124907888	0.357261571
684	1.018500757	0.612594164	2.866664408	0.247590606	1.679686899	0.703461758
685	1.246287087	0.491194537	1.449513842	1.494606576	1.964749403	0.511361551
686	1.221286109	0.769838884	0.514611363	0.854692078	1.409310303	1.003282292
687	1.796821485	4.797096918	6.993955569	3.47306371	1.536518895	2.650038343
688	1.80920586	1.520077829	0.539163911	0.508067971	0.732530601	1.007559178
689	2.311587679	3.08624149	6.469727211	5.833287541	0.343884407	1.589339731
690	1.748547094	0.117970093	1.693172902	0.367693942	0.461838229	0.316746014
694	1.507743095	0.470972525	1.59425051	1.219851718	1.133142278	1.757077078
695	2.181052365	1.643173815	0.562581875	0.034230064	1.29109601	0.015581818
696	0.246192297	0.01908211	0.280285029	0.100070593	0.069051701	0.61915152
699	1.311799981	2.09884958	1.482103964	0.490694347	1.970243513	3.587892461
701	0.67791907	0.160603037	1.081654079	0.026602355	0.309913381	0.084666034
705	4.773232832	0.192352891	1.790282572	0.853753856	0.130032722	1.153700908
706	1.458730461	0.452391443	4.969890266	0.859470429	0.986499558	0.67571853
708	0.583476399	1.137813767	1.09668898	3.891106317	0.444378123	1.674233002
710	0.13793516	0.831926841	0.370005604	1.024732025	2.83083505	0.917881043
711	0.022286517	1.957236243	3.964769097	2.524855242	3.013011871	0.103420521
712	0.347034506	0.574502255	0.639756863	0.365705016	0.148982774	0.434116099
713	0.65303799	0.310704596	0.023064517	0.261651269	0.219970994	0.140373778
714	0.438985224	0.345712465	0.454806547	0.798912357	0.91865049	0.476752995
715	0.516813988	0.053995107	2.118595919	2.168198993	0.727191039	0.704726132
716	2.519142593	2.770494189	1.485003784	0.615745042	0.899767262	0.974392986
717	0.347460058	0.53398528	2.383985302	0.740803719	0.35715012	0.10360979
719	0.157535839	0.520336534	0.695278309	0.663400775	1.268603149	0.965546708
720	1.05980749	1.324431938	7.168074196	3.768575432	7.049640867	2.055497899
722	0.15442702	2.749066605	1.707709336	0.469937837	0.791806246	0.003193894
725	0.43253276	1.369535859	0.335509127	1.740115398	2.176866354	0.466532781
726	1.154991712	0.507641123	0.463803276	1.370481375	0.63887179	0.059859396
727	0.258892548	1.592982136	0.332045951	0.452471156	0.086168938	0.188140111
728	0.728455126	0.798908214	0.312706733	0.465494376	0.957343214	0.597659184
729	0.122893118	0.070794606	0.387125718	0.034012224	0.361240306	0.333543192
730	1.497155206	0.894428479	1.170401419	0.718097756	0.445580995	0.144869993
731	0.256224523	0.622895275	0.038298865	0.739033238	1.62237521	0.478224791
732	1.026640932	0.381259071	0.491238762	0.628440608	0.302478182	0.107068463
733	3.515596723	0.604556254	0.971505376	1.27554822	0.100144099	0.385891002
734	0.854331815	0.709761464	1.246332411	1.970576155	1.441924204	0.928096928
735	0.584316954	0.979526084	0.800329951	0.648589189	3.202077132	0.874268769
738	6.718787861	4.669211552	2.20350012	0.971754232	0.403696143	0.793877283
740	1.78314502	0.756061014	2.220545016	0.034477008	0.241020291	0.001458333
741	2.415410841	1.143360472	1.366474016	0.135676165	0.944562201	1.506617266
744	3.064066017	1.278813337	0.591152643	3.500673589	1.407991527	2.407966686
745	3.375764608	0.163328576	2.508707015	0.51615869	1.641680849	1.33615667
746	1.431058062	0.205514102	1.51795426	1.101622722	0.434140117	0.280883085
747	1.842828079	0.453075633	0.906349416	0.816570481	0.643208462	0.372543038
750	0.128125617	0.681961655	1.432601186	0.301350901	0.371863201	0.875380972
752	0.356151945	0.93592572	0.698275669	1.242575723	1.487541972	0.705964674
753	2.775976261	1.695716855	2.941273319	1.931170834	1.262634337	2.427116566
754	2.21127688	0.279419227	3.822685985	0.050397366	5.35953719	1.911734955
755	3.636933213	3.011318754	2.327337063	3.452363526	1.660037598	0.733905222
757	2.214419037	2.124164535	5.033001267	0.629757405	0.346194007	1.490845552
758	0.378824039	1.172098275	2.101240596	1.359983536	1.758683646	0.663007629
759	2.069550909	0.843915851	0.476241709	0.724191551	0.490036857	0.436478418
760	1.674735842	0.116161329	1.385135748	1.99908173	0.659144914	0.298733493
761	0.189134721	0.069519055	0.224139769	2.314873357	0.269308797	0.20642582
762	1.271762236	2.052449692	0.962425074	0.628331021	0.120723755	0.162530595
763	1.064396383	0.559931803	0.646530932	0.227131631	0.051625681	0.289957918
765	0.38474672	0.48806605	0.830588843	0.51291385	1.114329838	1.213100679
766	0.102000923	1.140686291	2.184716516	0.765371987	3.766160627	0.274073399
767	0.34059065	0.511013289	1.488239521	1.146494823	1.17253806	1.002336765
768	0.025367834	1.38638379	0.494924423	0.582865538	0.327982372	0.77582969
770	5.303564696	2.062025217	1.938087778	0.705349058	0.537959518	0.522775659
771	1.283094266	1.223809819	3.136181816	1.843268388	1.080806303	0.91697753
773	3.907875046	2.784584141	2.625324338	5.714038978	1.67044921	0.889666831
774	5.136168683	1.262795208	3.514081281	0.514174413	0.181695387	0.696851014
775	5.610341137	2.527794844	1.57301714	2.569134094	1.208236488	0.803033926
776	0.439259397	0.117945261	0.867751053	0.247489902	0.880568076	0.289033214
777	2.545671162	1.857593795	3.207151458	1.854078236	0.767893804	1.687199771
778	0.05378363	0.035848932	2.526960681	1.411586753	1.250674563	0.060575625
779	0.55148583	0.676924176	0.460615942	0.23967641	1.125783229	0.118943667
780	2.150298832	3.601966309	7.243412624	3.844165233	5.373560319	4.458017258
781	0.017298862	0.152812073	0.38898686	0.425459093	1.476587085	0.521509829
782	3.884702624	3.539863216	1.127729663	1.810749635	1.698127988	1.109213829
783	1.874149037	3.216444254	7.436227307	5.337779358	5.915339269	2.711237947
784	7.011590355	0.520814772	2.765997462	0.968295813	1.009277086	0.652512566
785	1.084477283	0.977450382	1.811208886	0.427031682	0.034528148	1.847445316
786	1.607168118	0.151323649	2.253560067	0.072631254	0.868975256	0.245090073
788	1.164662222	0.065834665	1.159325955	4.927540758	1.801510441	0.035043465
790	2.798195589	0.769555384	0.552558407	0.846831987	0.557274032	1.286094981
793	2.796406307	0.423994724	4.328741935	2.500463791	2.003551961	2.329030792
794	2.754453845	0.7574621	1.115081975	0.35583806	0.776778824	1.238036191
795	0.072911341	1.082893699	1.4064815	0.099999328	0.414678215	0.244773271
796	5.27872389	1.006497976	1.990919167	1.146181915	1.166424504	0.567492616
797	0.33637982	0.052364743	0.485005608	1.640920276	1.337498314	0.141031598
799	2.714942794	0.578134531	0.309362147	1.180983019	0.143816372	0.553519627
800	2.427280354	3.180479159	6.769997549	2.236466722	1.821755794	1.244657724
801	4.056193375	5.255458296	8.522934432	4.883406477	1.987629729	3.006116124
805	0.961735478	0.310900074	4.274644754	1.717961573	1.444061463	1.61879308
808	3.37702897	3.495119905	6.001487348	4.484200422	1.592359441	3.336881008
810	0.17245113	0.026137898	0.589944127	0.012401283	0.033539815	0.078817358
811	2.339459693	1.365275808	2.023636897	0.944006465	0.636218668	1.396767498
813	0.773233507	5.698270725	2.073428375	2.377536957	1.683168031	0.503184876
814	2.65729185	2.399797571	0.516531478	0.958664675	0.322411042	1.36270081
815	1.399787131	3.064470069	1.439370179	2.0137039	1.795518079	0.500095279
816	3.811630567	4.196433009	6.457172246	1.519923034	0.503194707	0.687560167
817	4.104568708	3.861019627	3.004730225	2.988952305	2.101041005	0.798287702
818	2.571344655	1.872606132	6.39647671	2.520227961	1.229827815	1.068542081
819	0.415073544	1.780809093	1.008463486	1.180951873	0.791782283	0.07092085
820	0.150280617	0.32120779	0.51305895	0.318329161	0.07421373	0.716246364
821	2.031415788	3.211286691	4.321406412	3.88209377	1.067120559	0.59613476
822	0.078332292	0.019863424	1.618376077	0.395883147	0.381705723	0.33370859
823	3.955112952	2.654695818	3.614163558	2.812665846	1.573250348	1.268969719
824	2.15424381	1.525840215	2.424695774	1.594699147	2.982364381	1.004240948
825	1.097228494	1.887373415	4.782019356	3.062925621	4.151174643	0.504800606
826	5.166408337	2.763500166	3.893422288	1.462441311	0.639121098	1.396599925
827	1.3552993	0.668416024	1.343463571	1.466991831	1.440491272	0.347379487
828	1.293234595	0.796044881	1.089775425	1.243807051	1.027248045	1.538757246
829	1.026624974	3.974228102	1.79688693	2.193664745	0.258982839	2.945915194
830	1.573763838	3.940239299	1.193750191	1.091796707	1.001052966	0.732720884
831	3.873688596	4.340168008	2.786095821	2.677814661	0.695457071	0.973405421
832	3.529545548	2.435919341	5.220560306	6.713453091	1.481421734	1.363681638
833	3.685137282	0.953910551	3.638345427	1.700299824	2.586502531	0.902617882
